review_Id,user_name,content,score
0fb1e38a-fb8b-4b5a-bf85-57c1652d1410,Airlangga Journey,"kenapa saat video call punya saya tidak bisa menggunakan filter dll, dan juga saat story temanengginakan musik, tidak terdeteksi di WhatsApp saya, padahal aplikasi sudah di perbarui, tolong bagaimana solusinya.",5
8514a05a-63b2-4237-b373-c76aef0a2ab5,bodin bosok,upload status video tetap pecah walaupun sudah mengatur kualitas unggahan ke HD.,2
ea05658b-98f1-4955-9f2b-76d470754335,Elgp_ Gifaa,kadang nge lek,4
3ab02b76-5f4f-4f5c-9c7b-7183bcab956f,Nano Suwarno,Yang sy Sangkan kenapa akun WhatsApp sy selalu d spam tlng kepada pihak meta beri sy penjelasan,4
9aa39d81-23bd-49a2-8eae-7005972e3059,Mba Gita,Aplikasi ini sangat membantu dalam berkomunikasi dengan keluarga teman dan lain,5
66136c9e-b8e7-451d-ae2a-3bd3b773ee33,Brian Agatha,Kok ga ada yang chat padahal ada kontak dari orang orang,1
f471a659-7797-4625-8f53-716fd8949871,Tehnisi Sarjana YT,UDAHLAH JANGAN PAKAI WHATSAPP LAGI!!!! KENA SPAM BERKALI KALI SAMPAI KACAU KERJAAN!!! BNGKEEEEEEEEKKKKKKKKK!!!,1
ad41a244-4eb0-4815-9716-4c437cf570c8,Dedes Sukmana,sangat ok sekalih,5
0012249a-1309-42b3-9845-7b23dec59e99,Marz Zein,kok ada yg bukan versy resmi hp gw gak misa make wa,1
9b237b24-3e2c-47a6-b6da-9206b7ddeed2,farah yulia,wathsaap aku bermasalah (( smua jdi bahasa inggris pdhal udh aku stting dan tidak bisa mengirim foto tolng bantuannya ((,4
df3cfe31-2f9f-46e0-9da6-62674eb69b64,Anwar Latif,setuju,5
49606aaa-eb4d-4467-b601-797cf1745ef4,Apin Musa,bagus,5
41b5eb21-7046-4058-9679-10df4a55efb8,hauren,bagus,5
ad856468-795b-45df-bd1a-9e8492a32b9c,Fatir Alfisar,ini gimana wa kok gua gak bisa bukak wa ini,1
355f863d-b397-421d-94d0-41ffe719efeb,Sangek Berat,Susah,3
a0ad23ff-579c-4419-8f9b-de7f17c401f0,Muhammad reza adzlyansyah,kenpa saya tidakk bisa masuk ke e wa.ketuk.setuju yang keluar barcode. biasanya kan keluar untuk ketik nomorr,1
28632046-736b-40be-ba8d-7610a177c6ba,Triyono Azah,mantap,5
3570c517-f7a6-4e74-9e61-5f0744e31314,Ahmad Algifari,keren,5
549a8a31-0e58-4b49-8fe4-17decc77d2af,Muhammad Desta,"Aneh muncul tulisan WhatsApp tidak resmi saat mau masuk, udah di hapus trus download berulang kali jg sama aja. Tolong dong pihak developer nya ini gimana aduh!!",1
8cf4ee80-50e2-4eb7-b54f-465746855205,Herawati,y bosen gitu gitu aja gk ada fitur lain gitu?,3
ad54b4aa-ee45-45ae-b0dc-20ab45b141f9,SHANDY TOP ONE,"Untuk experience penggunaan aplikasi ini sangat berbahaya, memori ponsel full, dan di suruh untuk pulihkan, tapi gak bisa di pulihkan, dan jadinya, semua chat dan data hilang begitu saja, mohon next di pikirkan solusi untuk mengatasi masalah memori full, jangan chat langsung hilang begitu saya tanpa ada tindakan penegahan selain peringatan memori penuh",1
4e6deaec-73f6-45be-8c1f-03a1658ba852,Pandawa Pandawa,ik,5
b3d92797-96df-490c-921d-74d4dc471cee,Nia Rizki,"kenapa dengan WhatsApp sekarang makin ribet , kirim pesan ke anak kandung sendiri ajah udah ada pelanggaran.. langsung di blokir permanen..lama lama aneh ini WhatsApp..",1
fb076e45-8738-46e1-82b0-3c9c932af25c,Khazal Analutfiana,burik,5
d6f70f5e-1705-4e9b-8568-a2e2870eb203,euis ayu,terjadi kesalahan dalam chat itu bagaimana supaya bisa buka lagi watshap?,5
66845512-e5d2-415e-8b85-1d1962db9379,Rudi Toge,"Bersama whatsapp semakin keren, biarkan bintang berbicara",5
845946c8-d883-4411-95a5-4104ed257145,marsyidza alawiya,kenapa Setiap video yang dikirimkan yang awalnya HD menjadi pecah? Mohon perhatiannya dan peningkatan kualitas video.,3
0de30b3e-a020-4a69-b9b2-6bc69be8bf1e,Jauhari Akbar,tolong fitur sekali diliat di hapus,4
88dcf7be-3956-47d4-92a7-31b8d128c58d,Aji Pangestu,Youtube go sangat mantap,5
71fabde7-a23b-4b3d-abb7-135143c8168c,Dani Sptra,bututtttt,1
368780f2-0201-44b7-b3c2-83080ce1482d,marzel selll,baguss,5
e02d0315-9e56-4a91-a93d-46078c84b1df,Enal Berdosa,Tid al,5
4105dbe9-5bad-49b2-8602-e4092ad3cb14,Hari Aquarios,siip,5
3b4b02d9-1307-45ec-9718-4e1959719f3f,Putera Laksamana,sangat memuaskan,5
dc4ca303-9c5d-4ffa-b385-043948dbb23b,Ribka Maylina Sitompul,saya tidak bisa melihat story wa .. ketika di cek langsung keluar aplikasi,1
6f918d59-ae2c-4f1e-b3d7-661c7a022599,Sazkia Arrahmah,"kemarin bisa lo sw nya hd kok skrg jadi gk bisa lagi, ga suka fotonya jadi pecah kalo ditaruh sw, plis perbaiki gakk!!!",5
eeeee008-2831-427c-8881-948c5ef0db50,Masrih Lapulo,"karna kalau kirim, story BUREM...ga bgt...",1
e570024c-7de6-43ad-ae7a-b4a3b032668b,Muhammad Fayyad,WhatsApp lain kali tolong buat supaya status WA itu bisa 5 menit dong,5
5eed230b-1556-477b-b8f1-cbdbf9fd659a,Ali Topan,WhatsApp ini spam minta di aktifkan kembali whasApp kami,5
ae87c290-0147-4a38-a9be-228e1b270445,22_Ni Putu Sri Darlin Danan Putri,T I D A K B I S A D I D O W N L O A D.,1
2e6a3f62-2884-46a7-8549-e09612fdf110,Abu Bakar,GOOD LOOKING,5
c4208a80-313a-42d3-8abe-44b3237a06b4,Mawi Mawi,siap aja ok.,4
ba3a4188-f04f-41d1-ac7e-7328747507f1,SB Tapanuli,aplikasi tidak muncul dilayar,5
427365c6-d0a9-4d5c-a671-14eedf5317be,Slamet Wahyu Haryanto,sangat baik,5
a8f2159a-8423-482e-9bb5-36ec1ef790be,Riri Riri,infor ekonomi,5
ee9c6df0-675f-4fe0-aa86-99a808f02689,Septiyanto Ramadhani,jelek,1
e6d3b446-50e0-47f2-a871-dd8296417e28,Hari Purwanto,good app,5
eeedef59-0855-4036-99ad-20aa3bf71d7e,Feby,mantan,5
bcb00123-1f87-4a5c-b892-db938792a7ed,Furio Ramos,"WhatsApp bug 3 bulan tidak diperbaiki, tidak bisa mengirim chat dan saat mengirim chat pesannya malah hilang.",1
1f4414e7-7a64-4374-8be6-363a50040811,Lasno Cimond,ok,5
05a8be13-76c5-469b-8233-e04623eb6ab8,Ucok Ahmad,Tolong normal kan wastapp saya,4
e217da3a-d227-4693-9e2d-c9c229e807a9,Fathi Fathi,wow,5
7b60d536-0920-4363-91c2-91929d8b9033,Aulia Resti,tidak ada fitur filternya,4
ad562492-20dc-495c-928b-5ce2f833c478,Rika Aprillia,gabisa digunakan,1
82022cee-4034-4207-be4e-a1f74bc34847,Syeh Hilva,WhatsApp pea..kena spam terus kaga jellas ..aplikasi WhatsApp,1
bcd072fd-4f1a-46f4-896c-ea9c63bad7c9,Buk Firman,dengan aplikasi ini komunikasi saya lebih lancar,3
411dd012-5ccf-4c80-b208-7d817a45266f,Caniago Punyo,nnettral,5
59381b76-a12f-4e71-b5ee-ed54e1344943,Hilman Nusia,Hp ku knp gak support buat dikasih wa,4
bf1e692d-a87b-43dc-b5d0-8e1ac490732c,Walialiya 1988,mengapa wa saya eror,4
27960d2a-f4ce-4e49-8e04-7ad83c6d13d0,Aldi bhaleno 39 KNC SAMPIT,mimang matap wassap ini,5
d46277bf-1725-447a-bdc9-3c8519887306,Ninda Oktavia,wa ga bsa diakses menginstal trus,1
4f430ad1-de67-4430-ad7b-ed22e90a6c73,Jaya Kencana,"buset gw pdhl kga ngapa in tiba nomer gw di blokir, trs gw ganti wa gw masukin orng ke grub cuma 6 di kasih peringatan limit wa, dikit kok mau di band nomer wa gw, pdhl nomer udh lama hadeh, ini gw kasih bintang 5 biar jadi paling atas biar orng berhati dalam penggunaan WhatsApp",5
0bdff9c6-95a5-4ade-9800-7e5e4cf9e8ac,Naufal Nabilla,Coba wa chat fiturnya samain kaya telegram pasti bagus tapi jangan premium soalnya bukan tikus,5
15ca9c5c-578e-4cf9-b8a7-6a6dab707276,Digi _Official,eror masa? harus install ulang jadinya,3
5c2190a5-ba5a-4979-93d3-52cec1a75112,Teguh 25,bagus se x,5
83ae7110-f4f1-4e22-82cd-fe6440dc3b40,Oliver Sykes,kenapaaa sih wa sekarang kalo ga di buka tuh gada notif masuk sama sekali. giliran buka wa baru deh pada sampe. dan panggilan telepon pun suka memanggil. padahal apknya selalu on setiap saat. pas buka wa lagi barulah ada notif panggilan tak terjawab. makin ga nyamaan aja wa sekarang hadeeeuh,5
05d149f3-2812-4edd-92fb-90e58de89dc8,Hp Ivo,saat melihat sw kenapa loadingnya sangat lama,3
20364350-9f6e-4a3e-8094-62b6045257ee,Nayla Dahayu,"saat saya membuat status wa tiba malah selalu buram itu knp ya, tolong diperbaiki lagi, padahal saya sudah membersihkan sampah yg ada di hp,tp ttp buram",3
4d2ef5a2-a7c5-434f-84b2-3e078d39c433,Dimas Arsyad,plis lah saya kerja jadi kurir masa kena pelanggaram spam terus sih ga kaya dlu aman aman aja mau konfirmasi alamat juga .,1
6c13c2f3-0547-4246-9a76-702290c11313,Bintang Safira,kenap sulit di up date,2
a57ddd7a-61d2-4c80-ab36-e7713335c1fa,Andi Muhammad Aslam A Muh Aslam,mantap,5
e2249bf7-6621-4a59-b71b-87c1fe39555f,Saskia Pitriana,Saya suka watshap sangat penting dlm keseharian,5
8fb199eb-cd65-4449-a828-ebbbcb508ba6,Rizka Amalia,setiap membuka story selalu keluar sendiri,2
1de096a6-06fa-4a28-8a14-454d40207da5,Alvin Alvin,Woy jangan pada nawar lah syukur dia bikin wa kslau nawar bikin sendiri,5
52aa4f0b-59be-4090-bb2e-2a0b68faa97e,Avanindra Setadewa,"Pas mau kirim foto malah ilang fotonya, padahal udahh nyiapin 32 foto, malah diilanginn. gajelas",1
24e671b6-3ae6-438c-aecc-b82e10b79868,Fffold old,bagus,5
9bc4b72b-1d74-433a-a9b7-474f2d782018,Posdo sinaga Gabriel,sangat bagus dan akurat,5
bc9505f3-450e-41df-b8f7-eeba47d1ab59,Raden Okta,heran efeknya gk bisa di pake. awalnya doang bisa di pake abis ufdeat gk bisa lgi kecewa,1
0fc03247-464f-4a31-bc2d-8d36fcb75dd3,Purniawan Betawi,"makin payah aja wattshap, ga ngapah ngapain katanya knpa spam ga bisa di buka whatsapp nya. ga cuma sekali, ini yg kedua x nya. kecewa, tolong dong di perbaiki lagi sistem nya..",1
9ab53b92-e942-4b40-b810-766f63387227,Guntur Putra,"bangke lah tiba tiba ke blokir, ke cs juga kaga jelas tod",1
d55e2ca5-a4c0-4951-89a3-f46e3bd5230e,Muhammad Arsyad,"Akun whatsapp saya secara tiba tiba di blokir karena spam, walaupun saya telah mematuhi ketentuan layanan di whatsapp, mohon tinjau akun saya dan segera selesaikan masalah ini, terimakasih, mohon maaf kali saya kasih bintang 1 udah 2x D blokir karena spam.",1
db492a02-6a52-4d1d-9a80-cea5fa336115,Gong Ger,Bagus,5
f0125e89-04aa-4e4a-80da-aba861e73b87,Sofi Sofi,senang,3
8ef9017c-04d7-46a0-8953-b44209e21cad,saka Jaya,oky,5
9f0ee021-eab5-4247-be80-43b0f9606337,Riska Balqis,good,5
48bdf14d-a425-4634-9e5c-b030b7af7d69,Ahmad Solihin,kenapa aplikasi terus berhenti?,4
bce2c9a9-b166-42c7-bf9e-a9b551bf5b6e,Cecep grab,sangat buruk akhir akhir ini hbs chat orang kena pelanggaran spam emang no sy no palsu apa,1
f44e6650-8089-4cbb-84c0-dcbfbefa4200,Sri Warsinah,"Bagus,btw i bukan robot",5
1315c247-e241-4372-8be4-1ba60789351f,Bakar Rusin,Baik,5
72b2508f-f3cf-41a3-a73d-c6a439d2daa0,Pengguna Google,Bagus sekali,5
6482fc80-d1be-4a97-8ff1-bae4c6ee1bed,Teh Gelas.01 (Tehgelassegar),Jangan aneh aneh Napa aku sudah tidak melakukan spam lagi hanya untuk mengobrol dan melakukan pekerjaan ku admin hadeuh,1
6330daad-0c9c-4151-b82b-bb3b40ff37a3,SAgala Pro,apalikasi baik,5
d2fb81a0-0d3d-4553-bf3b-e8d3d4b0b66c,Ki Tomo,Why can my WhatsApp number be entered into someone else s Facebook account?,1
1c0f5988-9699-431a-b654-0c2b81ee797f,7 s e a s 7 s e a s,matap,5
89549949-1c02-444d-bdb6-d89ef709658f,tyhnk. 01,BISA GA SIH UPLOAD STATUS WHATSAPP GOSAH NGEBLUR KAN GAK ESTETIK,1
8a85bb94-d5b0-4f8f-8d7d-9d0b096aa022,Hanni Njeans,Untuk mengirim foto seringkali beberapa Folder tidak terdeteksi. Kuharap segera diperbaiki.,2
5afe65d7-2676-4f52-9d25-822273e3187b,Bethesda Sihombing,"bagus, tapi kali ini ga bisa di buka, karna di update ga bisa jadi ga bisa di buka",4
4242661a-7811-4027-83de-499c42967c77,Hansamu 86,"tiba tiba bug tanpa ada sebab bgmna, kecewa",1
b53013f6-f874-41e8-b623-d96efc1e7964,Bunianto Buniantoiis,sipir,5
f299bddf-b9fb-4b7a-84bb-2b75086d085d,Andri merandaru,Gambar setelan gak Full hd,3
84dd0e47-7a2b-4c28-bfd3-5d8be6369324,Zazril Zaril,"Selalu logout dari perangkat dengan sendirinya, whatsapp sekarang memang key taaaaiiiik",1
f1f92692-aec8-4ec1-a90d-e67bc58e50d1,Jepat Lor,eror tidak bisa lihat story,1
f2dd53a2-f3b2-426e-9162-97ba1bdc7c33,Niko Bellic,good,5
a25e9938-b37a-4b74-91f6-2776c8eda351,Marlinus Malllingara,bagus,5
2b5bceee-f0ca-4329-9d3b-fd1e5ca58f64,Soepi effendi,sagat bagus,4
4ae7d263-9af2-4c5c-8669-b0402bde300e,Raffa -Sya,"min tolong,, kalau mau bekuin akun user,, verivikasi dulu,, di mana dan apa salah nya.. dan lampirkan poin dari kesalahan tsb. dan minta penjelasan dari user.. jangan cuma satu yg mengajukan langsung ok.. ini akun saya udah kesekian kali nya kena spam tanpa sebab yg jelas..",1
74903225-528a-4190-8792-d2ab33f08750,Kiki Hana,di spam trus wa saya udah 2 nomor satu no lama 2 nomor baru,1
03f922ad-de35-434a-b73c-4ad8d0bc3efc,fitrianur sinta,"tolong lah.. jangan dikit2 kena spam. cuma gara2 wa ke nomor yg belum kesimpan di kontak, lgsg kena spam. benar2 terganggu skali, takut ada info darurat yg g bs sampai ke saya. apa lg anak2 sy skolah , klo ada info di grup sy bs ktggalan. blm lg kerjaan bner2 mmbutuhkan whatsapp. chat hilang smua juga saya pasrah, mau gmn lg. minta tolong bgt kembalikan akun whatsapp saya..",2
c568d230-8e6f-4e28-98cc-5737d868f8f5,DianaPutri Putri,ga bisa buat status ini gmna woehhh,1
6169bc14-ffc8-4145-b1de-1f3dbba4e145,Janiar (Cikoo),"untuk keseluruhan ini app bagi, tapi aku mau kasih saran, kalau bisa kita di grub itu bisa di tag semua, gak harus satu satu kita harus tag orang mohon pengertiannya",5
89aa6674-a9f2-41e9-87dd-4b481112f50d,AL HOIR,bagus,5
a0c6cac0-7768-42a2-8f2c-c4e76d564e8e,Ai Rosita,mantap,5
48251b89-14d8-4ba2-846d-e8f448aafad2,ahmad munir,berulang download apk nya selalu gagal,1
9ab24a2a-b439-4540-bfd1-c21b59a717ce,Raisa Aulia,berguna,5
7869d9e3-b5fc-4fb2-8980-a4ac7ea607bf,Muhajirin Nuryadin,oke,5
7d66ece4-3aa9-42b9-8ea4-1d8720e5fad8,Ferdi naibaho Naibaho,kenapa akun saya gak bisa di buka?,1
0044f8ed-207f-4246-bb62-b886b4cb4164,Papji Gem haram,mau bilang ap ya?,1
3e233237-3573-433c-ae02-8decc89a80cb,Anton Muhamad Farhan,Ini kenapa sih pihak tiktok kok setiap mau telefon sama video call langsung mati sendiri baru di angkat,1
c99cd67c-7dca-41d7-99e1-548b1a78612d,Habib Novendra,nomor sering kena spamm,1
644afa60-b11d-45ba-97d9-b801db034d81,Joni Widodo,bintang 1-6,4
3d2bc456-f8f8-4d65-b834-b3e14d635e74,Fino Azlinsyah,kenapa wa saya gk muncul efek vidio call,1
5093b4d7-4da6-48b6-937d-58df4af2143c,Faiha Fitriani,senang nemakai aplikasiini,5
078b90ac-d8b5-46ab-a5dd-e7bc405977d1,Imron Rosadi,tidak bisa buka aktif no hp baru,1
168ed4e0-bb74-4fd6-a06e-0b4f4941fbf2,Silvi Sevia,kenapa sih setiap apdet setatus pasti pecah. tolong dong di perbaiki lagi supaya gk pecah ....,4
05581b18-e08c-47e2-bfcd-6d27a245a2b0,Munir Kan,Terimakasih,5
2016d1e6-0b2e-43ac-8f52-0652da435635,ATtack 93,,5
bd456f9d-6ea1-4fa1-8e7e-ae1a3ddc2b70,Ariyanto Wibowo,ini WhatsApp qu kok kenak spam berulang kali kenapa iy,4
3d44b92a-7cc7-4092-b164-0c344b75f16a,Pengguna Google,Sudut agak agak dibagi sma Wo tingkat kabari kapasitas gugur sebaik,5
7b5cbf6c-7ce1-4133-814a-8a43d7ff3a74,Bai Wahab,"WA ku dispam oleh operator, gk bisa dibuka setelah pemakaian 5 tahun, gimana ni maksudnya.....",1
82701091-7588-4598-a362-087d74b28c67,Ny Hilwa,ok bagus,5
ff34e597-43b6-4572-af67-df48c8d4b875,Amaro Costa,ok,5
fe01246f-33b5-4552-a1db-b2eff881c0f0,Heri Morena,Senang,5
e21439c3-6f6d-44c6-8eba-e63f4839b8ce,fatimah123,puas dan senang,4
79b81813-871b-4d39-b970-41ab80340e51,sena auliapurnama002,baguss bangettt,5
b8c63d30-a83d-4b0d-992b-7a0ff497f5dd,Kemal Athalla,saya kena spam terus padahal saya tidak menyepan,1
4743f431-a018-4224-892e-f2af6a72eceb,Wasmann Syalala,gelut yuh lah,3
dcc2b933-3985-4203-b017-16d260d85276,YOGA SAPUTRA2003,bagusl,5
0e202557-64da-4bb8-acec-777959309d1a,Y30i Dazzle blue,"Seri g kena spam,tolong d pulihkan kembali",1
1242a0e7-34fd-4bfc-8793-556d9d6682c4,Fahmi Chalim,"Ga jelas ini wa,udh di update masih aja gabisa nge anuin lagu status. lain kali perbaiki bos the fak you man",3
6e3d7b8f-b88c-4542-9123-4a0086ec31c6,AriLmalfoy Malp0yyy_,ga bisa gua buka WA nya.,1
9bed18ef-bc3c-4b66-8e0b-41a7cad3fea0,Yahya Doang,Bagus,5
a23009f6-22c2-49f6-90a2-7e9524e3e7b7,Rafel Sputra,jalek skali,1
6ca7bea5-cf80-4383-a289-dfcc24fea5bb,DIMAS Mutholib,absolute cinema,5
8eb2a9d3-7780-439e-824e-593e6163f87d,Aldy Uciha,whatsapp tolong lah yang bener ini sistem error kok gak diperbaiki setiap saya tambah nomor baru dan saya WA langsung kena spam akun saya parah sih ini pihak whatsapp udah gitu gak mau di perbaiki sampe sekarang akun saya di blok ngawur ini whatsapp,2
09256951-d0bf-4ed6-847e-bef0cda03041,Antok Rachel,siippp,5
98a82aaf-5906-4b3c-a3dd-1ec73d015a03,Masrukin Kin,sering eror wa ku,1
e94b646d-bfd1-4098-a661-b2a1521389fe,dedy ragil,"whatsapp kenapa ya dikit blokir spam saya bukan penjahat, bukan residivis, bukan juga koruptor. saya pake akun whatsapp buat komunikasi dwngan istri, keluarga, teman, relasi kerja dan hubungan pekerjaan.saya memakai akun whatsapp secara legal dan tidak untuk melakukan kejahatan selalu berusaha mematuhi peraturan yg berlaku tolonglah jangan seperti ini susah jadinya kacau kerjaan saya min. pleas lah jangan seperti ini saya sudah pake akun ini belasan th dan tidak akan ganti nomer akun baru",5
c6a404ed-9d47-4d3b-96c3-434098f61499,Adam Scout,saya akan berterima kasih banyak pada tim WhatsApp apa bilah menambahkan fitur terjemahan bahasa dalam aplikasi saya sangat membutuhkan nya,5
3a3ac8a0-4dbf-483c-b94b-30c066e3b38e,DESI NOVIANTI,knapah tidak bisa mendonwload,5
a4c77b3f-7c4e-4dd7-b371-8302772904f4,Bambang Tri Wicaksono,"Oke, aplikasinya cukup bagus.",5
7015a071-1c37-4982-87f0-2e84bf1ba7a1,Sherina Chairunnisa,"tolong admin whatsapp, akun saya sering terkena blokir karena spam padahal saya ga pernah spam apa-apa. Setelah saya login ulang, saat menchat teman saya tiba-tiba kena blokir lagi. Tolong perbaiki sistem nya agar lebih baik lagi, jangan apa-apa di blokir padahal ga ngelakuin spam, jujur itu ngerugiin banget karena di akun whatsapp saya banyak grup tentang informasi sekolah dan keluarga. Saya juga memohon agar akun whatsapp saya setelah dibuka tidak di blokir-blokir lagi sekian dari saya",2
1de42082-dbfd-4e63-9ac9-502a9a4905c9,naaufal store,okeyyy,5
16df081f-d78a-4f47-a3fe-9a3a78364e46,habibi maulana,pokonya bagus,5
f291f6ea-c6ec-48bd-82ae-8a70dfd56156,Rudi Hartono,..mkl,2
530bb5ca-f027-4eb1-9b72-5ca60a8a0b48,Brut Pik,tolong lahh knp wa saya di blokir,1
4e83829f-896c-4295-8e69-b299a99d7e1c,Hendri 12,enak,5
1d9ea859-6f3d-42cf-85de-1d902e74d5d5,Muhammad Zainul Haqqi Alfani,"Halo tim WhatsApp, saya ingin mengusulkan agar WhatsApp menghadirkan fitur Promote Channel (Promosikan Saluran) seperti yang ada di Instagram atau Facebook. Dengan fitur ini, pemilik saluran bisa menjangkau lebih banyak audiens secara resmi tanpa harus promosi di lintas platform. Fitur ini pasti akan sangat membantu kreator kecil untuk berkembang lebih cepat dan meningkatkan pengalaman pengguna WhatsApp. Terima kasih sementara saya kasih bintang 4 dulu ya developer",4
376b98e0-272c-4ff5-9354-c1a0c793efb7,Arlan Alan,digunakan dengan baik,5
e0fcd052-dcec-4d30-9f1e-789fc51880fb,Idul Idul,kenapa story wa gak keliatan?,1
18634585-67c1-44c1-bd57-2aef26e1b74c,lyla cirebon,bagus,5
e006bdd2-bb63-4a4c-a642-0444ff76616a,Agus Wirawan,memudahkan komunikasi,5
f6133918-3d3f-4fff-b811-417ffa557301,Wahyu Anandin,min ini gimana yah kok aku kalo liat status orang malah mental dari aplikasi nya trus tadi saya liat vidio sekali liat malah mental lagi tolong minn,3
c31320a6-6421-4c81-8abb-c0734c57ef6a,Yuni Afrianti,apa liat-liat,5
3b45e7d9-3810-4550-8b74-c7fc688f88bd,Gilang Rahmadhan,bagus,5
6221d6e1-50c6-401c-8849-7a38d77ce851,Sagara Sugandi,mantap,5
40fbd5ae-671b-4d2a-8c02-3180bad50ff1,Fonny Rorimpunu,pengalaman saya si belum terlalu banyak,5
240ac6a3-0b80-435c-b260-505758b3ec89,Mekar Jaya6629,saya sangat senang jikalau bergerak dengan lancar .,5
0cd66031-4583-43fc-aa7f-c20f97abc120,Mia 123,tertarik bikin hati tidak bosan jadi nya menarik bikin lebih indah dan seronok,5
d655779b-3e96-4515-82b5-0b9d9e2fa376,Syakila Hrp,wow,5
b709da91-2c53-46c1-8ba5-495b4d4da4b6,Ghea Arifya,gbsa msuk akun gjls,1
ddbe5182-e949-4fc4-95a0-c8bc457d9ff2,Nadhirah Ayuni Rahmania Tancha,"TOLONG UNTUK SEMATKAN GRUP CHAT MENJADI TIDAK ADA BATASAN, KARENA ITU PENTING!",4
e8606fd8-c2dc-4337-8966-f3c5128d4f51,Nono Supratno,Bagus,5
a0c0068b-21dd-4dc1-bf2e-d2e2d9b2f907,Bajawa Flores,bagus,5
751a3f9c-bd4e-4f86-8c1e-32ccaf76d565,Lukman Iskandar,tolong kontak whatsap saya hilang,5
9656607c-e976-4a38-825b-08235d138544,Ade Pontang,good,5
d71ca337-c484-4286-92a4-05dd267e288f,Ardi Ansyah,"sangat memudahkan dalam berkomunikasi antara keluarga, tetangga, teman, dan orang orang di sekitar.",5
f50656e2-7ad6-4193-bd3c-b413127d275c,Bandng Logam,syh wa kehapus y yg,5
475b53c2-f755-43e0-a629-dee9b90209ae,Tri setiawan Tri,bagus,4
da94bc1d-6ca4-498f-bc4a-ad328d8a6bd7,Diyo 1,kena bug,1
ab52cdf6-b696-49ba-ab2f-13a9560c3edb,alin febby,apaan banget tiba tiba ke riset sendiri padahal ga ngapa-ngapain,1
64d43e4b-4d3f-4c6e-b589-426181604704,Kirana Bocil,"mohon maaf banget nih kak, kok WhatsApp updetan nya tu banyak banget",4
79112bc2-eee6-4ab2-b5bf-1bafd5424001,Ucup Cup,sangat bagus,5
d78dfedf-a01e-4a03-950b-2e67d477af9e,Vivo Y17,tolong perbaiki bug nya seperti WhatsApp tidak bisa dipakai karena spamlah itulah Tolong segera perbaiki karena sangat meresahkan!,1
103b7af0-35d2-49a7-a314-c7ca187094dd,Muh Mashbur,Is the best,5
8568433a-be7a-4a81-9941-84ce3cead37b,ALKAHFI Aprila,Teu nyaho,5
0fcda897-3787-4201-9bad-077c3fa4dde4,Rizki Mudiono,Notif panggilan ngga nampil cuma bunyi nada dering doang,1
dec00d64-cd80-4a33-a712-b07a160eccb9,Lilis Sartika,"Aplikasi Chat Terbaik, kekurangan nya adalah setiap video yang di unggah kualitas nya sangat buruk tolong di perbaiki.",4
af4abcb6-ceb1-442a-80b4-6b5db7681207,Zenn Skye,"untuk animasi buka atau kembali untuk melihat foto atau gambar pada chat jangan di pangkas lah, jadikanlah animasinya nya ada mengalir atau gerak, jadi jangan kaku gitu, terimakasih",3
f8c0d829-215a-4500-9828-4a74bab1b0f2,Rezky Tilaar,saya tidak melakukan hal apapun semacam spam tapi kenapa akun saya sering ke bann...saya memakai 2 akun 1 wa tapi ke dua nya ke banned,1
8865401f-ad94-4e1b-b3ef-38c33e553f2f,Ismail Marjuki,"Makin Buruk,Tiba tiba di blok Spam,padahal akun saya ga pernah melakukan kejahatan atau krimanl,atau yg bersifat negatif lainnya,tolong KLO mau d blok harus nya liat dlu kondisi akunnya...",1
4bdde2d0-fbb8-4446-afe4-f0a05c9b6538,Faris. jhd,kenapa WhatsApp saya tidak ada fitur edit untuk mengedit chat dari orang lain dan juga dalam bahasa Arab tidak sesuai dan berantakan jika saya memakai chat dalam bahasa Arab. Saya harap pihak WhatsApp dapat memperbaiki kesalahan WhatsApp yang saya gunakan terima kasih.,2
7079a410-49b9-48fe-8d45-10bf8cc67e86,LINUS TATOGO,baik,5
5405d782-71c5-4935-aab2-6526ccb20faf,Rah Mad,buruk...!! sering melakukan pemblokiran spam tidak bermutu...,1
201a1e40-86e3-440a-8e32-9d54347f338b,Wisnu Wisnu,tambahkan wa ketiga dong min stiap Minggu turun bntng nya KLO g di bls,3
06b078bf-8855-4dc1-8039-a57bac1ff9de,munir 2805 (chalempunk),"gampang amat terblokir,",1
67ea1f06-0b72-446a-b5fc-a6c0add1b4c1,Bey Simandjuntak,mantap Dan berguna,5
2d3ae529-e2e9-4827-ac9f-2bfcdf0c8f2f,Suwarman Arman,WhatsApp yang sekarang terlalu sulit untuk masuk padahal sudah verifikasi nomor...,5
a2ac78dd-b0e3-49dc-99ca-224b0f0aaf23,AJJS 17,Wa kenapa Error Mulu ya... Update sistem,5
40b82113-f293-45d7-a0eb-9670bc5dc7ce,Basreng Goreng,"whastsapp sekarang rusak, masa gabisa daftar, malah di suruh nguduh WhatsApp resmi, emang ini ngga resmi?",1
d587a65d-2759-410f-946d-a461d3ea38a3,Nabila Zahra,mantap wa ny,5
88c72112-20c4-4aa3-9e70-4ef39732d407,Hanum 86,ok banget,5
3580e0f2-6f5c-4b9c-b98c-f8c92eb1c87d,Jafar Mangjafar,Kenapa hp vipo saya slalu kena spam. Pdhal ga ngelakukan dngan yg bertentangan. Apakah hp vipo slalu begini wa slalu error,5
